"","x"
"217",0
"218",1
"219",-1
"220",0
"221",0
"222",0
"223",1
"224",0
"225",0
"226",0
"227",0
"228",0
"229",1
"230",0
"231",-1
"232",0
"233",0
"234",0
"235",0
"236",0
"237",1
"238",0
"239",0
"240",-1
"241",0
"242",0
"243",-1
"244",1
"245",-1
"246",0
"247",0
"248",1
"249",0
"250",0
"251",1
"252",0
"253",0
"254",-1
"255",-1
"256",0
"257",1
"258",0
"259",0
"260",0
"261",0
"262",-1
"263",0
"264",1
"265",0
"266",0
"267",0
"268",0
"269",-1
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",1
"287",0
"288",0
"289",-1
"290",0
"291",1
"292",-1
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",-1
"301",0
"302",0
"303",1
"304",0
"305",0
"306",1
"307",0
"308",0
"309",0
"310",0
"311",1
"312",0
"313",0
"314",-1
"315",0
"316",0
"317",1
"318",0
"319",-1
"320",1
"321",0
"322",-1
"323",-1
"324",1
"325",0
"326",1
"327",0
"328",0
"329",0
"330",0
"331",0
"332",1
"333",-1
"334",-3
"335",-2
"336",-1
"337",0
"338",0
"339",0
"340",0
"341",-1
"342",0
"343",0
"344",1
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",1
"354",0
"355",-1
"356",-1
"357",-1
"358",0
"359",0
"360",0
"361",0
"362",31
"363",0
"364",0
"365",0
"366",0
"367",0
"368",-1
"369",0
"370",-1
"371",0
"372",0
"373",0
"374",0
"375",0
"376",-2
"377",0
"378",0
"379",0
"380",0
"381",0
"382",1
"383",0
"384",1
"385",0
"386",-1
"387",1
"388",1
"389",0
"390",-1
"391",0
"392",0
"393",-1
"394",-1
"395",1
"396",0
"397",0
"398",1
"399",-1
"400",0
"401",1
"402",0
"403",-1
"404",-1
"405",0
"406",1
"407",-1
"408",0
"409",0
"410",1
"411",0
"412",0
"413",0
"414",0
"415",0
"416",1
"417",0
"418",0
"419",0
"420",0
"421",1
"422",-1
"423",1
"424",0
"425",0
"426",0
"427",1
"428",0
"429",0
"430",0
"431",-1
"432",0
"433",0
"434",0
"435",1
"436",1
"437",1
"438",0
"439",0
"440",-1
"441",0
"442",1
"443",0
"444",0
"445",0
"446",1
"447",1
"448",0
"449",0
"450",0
"451",0
"452",0
"453",0
"454",-1
"455",0
"456",-1
"457",-1
"458",0
"459",0
"460",0
"461",0
"462",0
"463",0
"464",-1
"465",0
"466",0
"467",-1
"468",-1
"469",0
"470",0
"471",0
"472",-1
"473",0
"474",0
"475",0
"476",0
"477",0
"478",1
"479",0
"480",0
"481",0
"482",0
"483",0
"484",1
"485",0
"486",0
"487",-1
"488",0
"489",0
"490",0
"491",0
"492",-1
"493",0
"494",0
"495",-1
"496",0
"497",-1
"498",-1
"499",0
"500",0
"501",0
"502",0
"503",1
"504",0
"505",-1
"506",-2
"507",0
"508",0
"509",0
"510",0
"511",1
"512",0
"513",0
"514",-1
"515",0
"516",0
"517",0
"518",0
"519",0
"520",-1
"521",0
"522",-1
"523",0
"524",0
"525",1
"526",0
"527",0
"528",0
"529",0
"530",0
"531",0
"532",0
"533",0
"534",0
"535",1
"536",1
"537",0
"538",0
"539",0
"540",0
"541",0
"542",-1
"543",0
"544",0
"545",-1
"546",-1
"547",0
"548",0
"549",0
"550",0
"551",1
"552",0
"553",0
"554",0
"555",0
"556",0
"557",0
"558",0
"559",0
"560",0
"561",0
"562",0
"563",0
"564",0
"565",0
"566",1
"567",0
"568",-1
"569",0
"570",0
"571",0
"572",0
"573",0
"574",0
"575",-1
"576",0
"577",0
"578",0
"579",0
"580",0
"581",-1
"582",0
"583",1
"584",-1
"585",0
"586",0
"587",0
"588",0
"589",1
"590",0
"591",0
"592",0
"593",0
"594",0
"595",-1
"596",0
"597",0
"598",0
"599",-1
"600",1
"601",0
"602",0
"603",0
"604",0
"605",0
"606",0
"607",1
"608",-2
"609",0
"610",-1
"611",-1
"612",0
"613",0
"614",0
"615",-1
"616",0
"617",0
"618",0
"619",0
"620",-1
"621",0
"622",1
"623",0
"624",-1
"625",0
"626",1
"627",1
"628",0
"629",0
"630",0
"631",0
"632",-1
"633",0
"634",0
"635",1
"636",0
"637",-1
"638",-1
"639",0
"640",0
"641",0
"642",0
"643",0
"644",0
"645",0
"646",0
"647",0
"648",-1
"649",-2
"650",1
"651",0
"652",0
"653",0
"654",0
"655",0
"656",1
"657",-1
"658",-1
"659",-1
"660",0
"661",0
"662",-2
"663",0
"664",0
"665",0
"666",0
"667",0
"668",1
"669",0
"670",-1
"671",0
"672",0
"673",0
"674",-1
"675",0
"676",0
"677",0
"678",-1
"679",1
"680",0
"681",0
"682",-1
"683",0
"684",-1
"685",-1
"686",-1
"687",0
"688",0
"689",0
"690",0
"691",0
"692",0
"693",0
"694",0
"695",0
"696",0
"697",0
"698",0
"699",1
"700",0
"701",0
"702",-1
"703",1
"704",0
"705",-1
"706",0
"707",-1
"708",0
"709",1
"710",0
"711",0
"712",-1
"713",-1
"714",-1
"715",0
"716",1
"717",0
"718",0
"719",-1
"720",-1
"721",0
"722",0
"723",0
"724",0
"725",0
"726",0
"727",0
"728",0
"729",-1
"730",0
"731",0
"732",0
"733",-1
"734",0
"735",0
"736",-1
"737",0
"738",1
"739",-1
"740",0
"741",0
"742",-1
"743",-1
"744",1
"745",-3
"746",1
"747",1
"748",0
"749",0
"750",1
"751",0
"752",0
"753",1
"754",0
"755",-1
"756",0
"757",-1
"758",1
"759",1
"760",0
"761",1
"762",-2
"763",-1
"764",0
"765",-1
"766",-1
"767",1
"768",0
"769",0
"770",0
"771",0
"772",0
"773",-2
"774",1
"775",1
"776",1
"777",0
"778",0
"779",1
"780",0
"781",1
"782",0
"783",1
"784",0
"785",-1
"786",0
"787",0
"788",0
"789",0
"790",0
"791",0
"792",-1
"793",0
"794",1
"795",0
"796",1
"797",0
"798",0
"799",1
"800",0
"801",-1
"802",0
"803",1
"804",0
"805",0
"806",-1
"807",1
"808",0
"809",0
"810",0
"811",0
"812",-1
"813",0
"814",0
"815",-1
"816",0
"817",0
"818",1
"819",0
"820",1
"821",0
"822",0
"823",-1
"824",-1
"825",-1
"826",0
"827",0
"828",1
"829",0
"830",-1
"831",-1
"832",0
"833",1
"834",1
"835",1
"836",0
"837",2
"838",0
"839",0
"840",0
"841",0
"842",0
"843",-1
"844",0
"845",-1
"846",18
"847",0
"848",0
"849",1
"850",0
"851",-1
"852",1
"853",0
"854",1
"855",1
"856",0
"857",0
"858",0
"859",0
"860",0
"861",-1
"862",1
"863",0
"864",0
"865",-1
"866",0
"867",0
"868",1
"869",-1
"870",-1
"871",1
"872",-1
"873",-1
"874",0
"875",0
"876",0
"877",-1
"878",0
"879",0
"880",1
"881",0
"882",-1
"883",-1
"884",0
"885",0
"886",-1
"887",0
"888",0
"889",0
"890",0
"891",0
"892",0
"893",0
"894",-1
"895",0
"896",1
"897",0
"898",0
"899",0
"900",1
"901",0
"902",-1
"903",0
"904",0
"905",0
"906",0
"907",0
"908",0
"909",1
"910",0
"911",-1
"912",-1
"913",0
"914",-1
"915",0
"916",0
"917",0
"918",0
"919",0
"920",0
"921",0
"922",0
"923",0
"924",-1
"925",0
"926",-1
"927",-1
"928",0
"929",1
"930",1
"931",0
"932",0
"933",0
"934",0
"935",0
"936",0
"937",0
"938",0
"939",0
"940",0
"941",0
"942",0
"943",0
"944",0
"945",0
"946",0
"947",0
"948",0
"949",0
"950",0
"951",0
"952",0
"953",1
"954",0
"955",0
"956",0
"957",0
"958",-1
"959",0
"960",0
"961",1
"962",1
"963",0
"964",1
"965",0
"966",0
"967",0
"968",0
"969",0
"970",0
"971",0
"972",0
"973",0
"974",0
"975",0
"976",0
"977",0
"978",0
"979",0
"980",0
"981",0
"982",0
"983",0
"984",0
"985",0
"986",0
"987",0
"988",0
"989",0
"990",-1
"991",0
"992",0
"993",0
"994",0
"995",0
"996",0
"997",0
"998",0
"999",0
"1000",0
"1001",0
"1002",0
"1003",0
"1004",0
"1005",0
"1006",0
"1007",0
"1008",0
"1009",0
"1010",0
"1011",0
"1012",0
"1013",0
"1014",0
"1015",0
"1016",0
"1017",0
"1018",0
"1019",0
"1020",0
"1021",0
"1022",0
"1023",0
"1024",0
"1025",0
"1026",0
"1027",0
"1028",0
"1029",0
"1030",-1
"1031",0
"1032",0
"1033",0
"1034",0
"1035",0
"1036",0
"1037",0
"1038",-1
"1039",0
"1040",0
"1041",0
"1042",0
"1043",0
"1044",0
"1045",0
"1046",0
"1047",0
"1048",0
"1049",-1
"1050",0
"1051",0
"1052",-1
"1053",0
"1054",0
"1055",1
"1056",0
"1057",0
"1058",0
"1059",-1
"1060",0
"1061",0
"1062",0
"1063",-1
"1064",0
"1065",0
"1066",0
"1067",0
"1068",-1
"1069",-1
"1070",0
"1071",1
"1072",0
"1073",0
"1074",0
"1075",0
"1076",0
"1077",-1
"1078",0
"1079",-1
"1080",0
"1081",0
"1082",0
"1083",1
"1084",1
"1085",0
"1086",0
"1087",0
"1088",-1
"1089",1
"1090",-1
"1091",0
"1092",0
"1093",-1
"1094",0
"1095",1
"1096",0
"1097",0
"1098",0
"1099",1
"1100",0
"1101",0
"1102",0
"1103",0
"1104",1
"1105",0
"1106",0
"1107",0
"1108",0
"1109",0
"1110",0
"1111",0
"1112",0
"1113",0
"1114",0
"1115",0
"1116",0
"1117",0
"1118",0
"1119",0
"1120",0
"1121",0
"1122",0
"1123",0
"1124",-1
"1125",0
"1126",0
"1127",0
"1128",0
"1129",0
"1130",0
"1131",0
"1132",0
"1133",0
"1134",0
"1135",0
"1136",0
"1137",0
"1138",0
"1139",0
"1140",0
"1141",0
"1142",0
"1143",0
"1144",0
"1145",0
"1146",0
"1147",-1
"1148",0
"1149",0
"1150",0
"1151",0
"1152",0
"1153",0
"1154",0
"1155",-1
"1156",0
"1157",0
"1158",0
"1159",-1
"1160",0
"1161",0
"1162",1
"1163",0
"1164",0
"1165",1
"1166",-1
"1167",0
"1168",1
"1169",0
"1170",0
"1171",0
"1172",0
"1173",0
"1174",0
"1175",0
"1176",0
"1177",0
"1178",0
"1179",0
"1180",0
"1181",0
"1182",0
"1183",-1
"1184",0
"1185",0
"1186",0
"1187",0
"1188",-1
"1189",-1
"1190",-1
"1191",0
"1192",0
"1193",0
"1194",0
"1195",0
"1196",0
"1197",0
"1198",0
"1199",0
"1200",0
"1201",0
"1202",0
"1203",0
"1204",0
"1205",0
"1206",0
"1207",0
"1208",0
"1209",1
"1210",0
"1211",0
"1212",-1
"1213",0
"1214",0
"1215",1
"1216",0
"1217",0
"1218",0
"1219",0
"1220",-1
"1221",0
"1222",1
"1223",0
"1224",0
"1225",-1
"1226",0
"1227",0
"1228",0
"1229",0
"1230",0
"1231",0
"1232",0
"1233",0
"1234",0
"1235",0
"1236",0
"1237",0
"1238",1
"1239",0
"1240",0
"1241",0
"1242",0
"1243",1
"1244",-1
"1245",0
"1246",0
"1247",1
"1248",0
"1249",0
"1250",0
"1251",0
"1252",0
"1253",1
"1254",0
"1255",0
"1256",0
"1257",0
"1258",0
"1259",-1
"1260",0
"1261",0
"1262",0
"1263",0
"1264",1
"1265",-1
"1266",-1
"1267",0
"1268",1
"1269",0
"1270",0
"1271",1
"1272",0
"1273",0
"1274",0
"1275",0
"1276",0
"1277",0
"1278",-1
"1279",0
"1280",0
"1281",1
"1282",0
"1283",0
"1284",1
"1285",1
"1286",0
"1287",0
"1288",0
"1289",0
"1290",0
"1291",0
"1292",0
"1293",0
"1294",0
"1295",-1
"1296",1
"1297",1
"1298",0
"1299",0
"1300",0
"1301",0
"1302",0
"1303",0
"1304",0
"1305",0
"1306",0
"1307",0
"1308",0
"1309",0
"1310",0
"1311",1
"1312",0
"1313",0
"1314",0
"1315",0
"1316",0
"1317",-1
"1318",0
"1319",0
"1320",0
"1321",0
"1322",0
"1323",0
"1324",0
"1325",0
"1326",0
"1327",0
"1328",0
"1329",0
"1330",0
"1331",0
"1332",0
"1333",0
"1334",0
"1335",-1
"1336",0
"1337",0
"1338",1
"1339",1
"1340",0
"1341",1
"1342",0
"1343",0
"1344",0
"1345",1
"1346",0
"1347",0
"1348",-1
"1349",-1
"1350",0
"1351",9
"1352",0
"1353",0
"1354",0
"1355",0
"1356",0
"1357",0
"1358",0
"1359",0
"1360",0
"1361",-1
"1362",0
"1363",1
"1364",0
"1365",0
"1366",0
"1367",1
"1368",0
"1369",-1
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",-1
"1377",0
"1378",0
"1379",1
"1380",0
"1381",0
"1382",0
"1383",0
"1384",0
"1385",0
"1386",0
"1387",0
"1388",0
"1389",-1
"1390",0
"1391",0
"1392",0
"1393",0
"1394",0
"1395",0
"1396",-1
"1397",-1
"1398",0
"1399",0
"1400",0
"1401",-1
"1402",0
"1403",0
"1404",0
"1405",0
"1406",1
"1407",0
"1408",-1
"1409",0
"1410",0
"1411",0
"1412",0
"1413",0
"1414",0
"1415",-1
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",-1
"1425",0
"1426",1
"1427",1
"1428",1
"1429",0
"1430",0
"1431",0
"1432",1
"1433",0
"1434",0
"1435",1
"1436",-1
"1437",-1
"1438",0
"1439",0
"1440",-1
"1441",-1
"1442",0
"1443",0
"1444",1
"1445",-1
"1446",-1
"1447",0
"1448",0
"1449",-1
"1450",0
"1451",0
"1452",0
"1453",0
"1454",0
"1455",-1
"1456",0
"1457",0
"1458",0
"1459",0
"1460",0
"1461",0
"1462",0
"1463",0
"1464",0
"1465",0
"1466",0
"1467",-1
"1468",-1
"1469",-1
"1470",0
"1471",1
"1472",0
"1473",1
"1474",0
"1475",0
"1476",0
"1477",0
"1478",0
"1479",0
"1480",0
"1481",0
"1482",0
"1483",0
"1484",1
"1485",-1
"1486",1
"1487",1
"1488",0
"1489",-1
"1490",0
"1491",0
"1492",1
"1493",0
"1494",0
"1495",0
"1496",-1
"1497",0
"1498",-1
"1499",0
"1500",0
"1501",0
"1502",1
"1503",-1
"1504",0
"1505",-1
"1506",0
"1507",0
"1508",0
"1509",0
"1510",1
"1511",0
"1512",-1
"1513",0
"1514",0
"1515",0
"1516",0
"1517",0
"1518",0
"1519",0
"1520",0
"1521",0
"1522",0
"1523",0
"1524",-1
"1525",0
"1526",0
"1527",0
"1528",0
"1529",0
"1530",0
"1531",1
"1532",0
"1533",0
"1534",0
"1535",0
"1536",0
"1537",0
"1538",0
"1539",0
"1540",0
"1541",-1
"1542",0
"1543",-1
"1544",0
"1545",0
"1546",0
"1547",-1
"1548",0
"1549",0
"1550",1
"1551",-1
"1552",0
"1553",0
"1554",0
"1555",0
"1556",0
"1557",0
"1558",0
"1559",0
"1560",0
"1561",0
"1562",0
"1563",0
"1564",0
"1565",0
"1566",0
"1567",1
"1568",0
"1569",0
"1570",-1
"1571",1
"1572",0
"1573",0
"1574",1
"1575",0
"1576",1
"1577",0
"1578",0
"1579",0
"1580",0
"1581",0
"1582",0
"1583",0
"1584",0
"1585",0
"1586",1
"1587",0
"1588",0
"1589",0
"1590",0
"1591",0
"1592",-1
"1593",-1
"1594",0
"1595",0
"1596",0
"1597",0
"1598",0
"1599",0
"1600",0
"1601",0
"1602",0
"1603",0
"1604",0
"1605",0
"1606",0
"1607",0
"1608",-1
"1609",0
"1610",1
"1611",0
"1612",0
"1613",0
"1614",0
"1615",0
"1616",-1
"1617",0
"1618",0
"1619",0
"1620",0
"1621",-1
"1622",0
"1623",0
"1624",0
"1625",0
"1626",0
"1627",0
"1628",0
"1629",-1
"1630",-2
"1631",-1
"1632",-1
"1633",0
"1634",0
"1635",0
"1636",0
"1637",0
"1638",0
"1639",0
"1640",0
"1641",0
"1642",0
"1643",0
"1644",0
"1645",0
"1646",0
"1647",0
"1648",0
"1649",0
"1650",0
"1651",0
"1652",-1
"1653",0
"1654",0
"1655",0
"1656",1
"1657",0
"1658",0
"1659",1
"1660",0
"1661",0
"1662",0
"1663",0
"1664",0
"1665",0
"1666",0
"1667",0
"1668",0
"1669",0
"1670",0
"1671",0
"1672",0
"1673",0
"1674",0
"1675",0
"1676",0
"1677",0
"1678",-1
"1679",0
"1680",0
"1681",0
"1682",0
"1683",0
"1684",0
"1685",-1
"1686",1
"1687",0
"1688",-1
"1689",0
"1690",0
"1691",0
"1692",-1
"1693",0
"1694",0
"1695",-1
"1696",1
"1697",0
"1698",0
"1699",0
"1700",0
"1701",-1
"1702",0
"1703",0
"1704",-1
"1705",0
"1706",1
"1707",0
"1708",1
"1709",-1
"1710",0
"1711",1
"1712",0
"1713",0
"1714",0
"1715",-1
"1716",0
"1717",1
"1718",0
"1719",0
"1720",-1
"1721",0
"1722",-1
"1723",0
"1724",0
"1725",1
"1726",-1
"1727",0
"1728",-1
"1729",1
"1730",-1
"1731",-1
"1732",1
"1733",0
"1734",0
"1735",-1
"1736",-1
"1737",1
"1738",-1
"1739",-1
"1740",0
"1741",0
"1742",-1
"1743",2
"1744",0
"1745",1
"1746",1
"1747",-1
"1748",1
"1749",-1
"1750",0
"1751",0
"1752",1
"1753",-1
"1754",0
"1755",0
"1756",-1
"1757",0
"1758",-1
"1759",1
"1760",0
"1761",1
"1762",2
"1763",-1
"1764",1
"1765",1
"1766",0
"1767",1
"1768",0
"1769",-1
"1770",-1
"1771",0
"1772",0
"1773",0
"1774",0
"1775",1
"1776",-1
"1777",1
"1778",1
"1779",-1
"1780",0
"1781",0
"1782",2
"1783",0
"1784",0
"1785",0
"1786",-2
"1787",0
"1788",0
"1789",-1
"1790",0
"1791",0
"1792",-1
"1793",0
"1794",0
"1795",1
"1796",-1
"1797",1
"1798",1
"1799",0
"1800",-1
"1801",1
"1802",0
"1803",-1
"1804",-1
"1805",0
"1806",-1
"1807",1
"1808",0
"1809",0
"1810",0
"1811",0
"1812",1
"1813",-1
"1814",0
"1815",0
"1816",-2
"1817",0
"1818",-1
"1819",0
"1820",1
"1821",0
"1822",-1
"1823",1
"1824",-1
"1825",-2
"1826",2
"1827",-2
"1828",-1
"1829",1
"1830",2
"1831",-1
"1832",1
"1833",-4
"1834",2
"1835",2
"1836",3
"1837",2
"1838",0
"1839",0
"1840",0
"1841",-1
"1842",2
"1843",1
"1844",0
"1845",-3
"1846",4
"1847",0
"1848",2
"1849",2
"1850",1
"1851",0
"1852",0
"1853",1
"1854",-1
"1855",0
"1856",-1
"1857",1
"1858",0
"1859",1
"1860",1
"1861",1
"1862",0
"1863",-1
"1864",0
"1865",-2
"1866",3
"1867",1
"1868",1
"1869",1
"1870",0
"1871",0
"1872",0
"1873",0
"1874",0
"1875",0
"1876",-1
"1877",0
"1878",1
"1879",0
"1880",0
"1881",0
"1882",-1
"1883",0
"1884",1
"1885",1
"1886",0
"1887",0
"1888",0
"1889",1
"1890",0
"1891",0
"1892",0
"1893",0
"1894",0
"1895",0
"1896",0
"1897",0
"1898",0
"1899",0
"1900",0
"1901",0
"1902",0
"1903",0
"1904",0
"1905",0
"1906",0
"1907",-1
"1908",0
"1909",0
"1910",0
"1911",0
"1912",0
"1913",0
"1914",0
"1915",0
"1916",0
"1917",0
"1918",1
"1919",0
"1920",0
"1921",0
"1922",0
"1923",0
"1924",1
"1925",0
"1926",-1
"1927",-1
"1928",0
"1929",1
"1930",0
"1931",0
"1932",0
"1933",0
"1934",0
"1935",0
"1936",0
"1937",0
"1938",1
"1939",0
"1940",0
"1941",0
"1942",0
"1943",0
"1944",1
"1945",1
"1946",1
"1947",0
"1948",1
